origin_country_code,origin_country_label_fr,reporting_country_code,reporting_country_name,sample_country_code,sample_country_name,sample_date,sample_year,sample_month,sample_day,crop_group,product_name,sampling_point,param_name,zen_detected,zen_value_ug_kg,lod_ug_kg,loq_ug_kg,result_status,result_type,origin_matches_reporting_country,origin_matches_sample_country,sampling_strategy,program_type,sample_method,source_archive,source_file,resId_A,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,cloud_cover_mean
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-22,2022,2,22,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,75E60D4051D33E6829FE023DD4483969,55.779,9.119,2022-02-22,-0.55,5.95,3.8145835,84.84021,6.0,89.541664
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-25,2022,2,25,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,8A75E254FB840BF3B4B40ADE3E4A3E45,55.779,9.119,2022-02-25,0.5,5.75,2.9958332,82.603294,0.1,47.125
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-25,2022,2,25,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,399626E02121D47459E2E830064F6AE8,55.779,9.119,2022-02-25,0.5,5.75,2.9958332,82.603294,0.1,47.125
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-01,2022,3,1,barley,Barley grain (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,204F459E6CC4E638A4F261113ECCA589,49.765,15.05,2022-03-01,-4.35,4.45,-0.9604166,63.02798,0.0,5.25
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-03,2022,3,3,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C09BFF913B4C197C457E2673CC0D4B1E,55.779,9.119,2022-03-03,-1.6,7.6,1.2083334,87.232635,0.0,45.125
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-03,2022,3,3,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,EA3446BB25B64AE759A2FB58D4882967,55.779,9.119,2022-03-03,-1.6,7.6,1.2083334,87.232635,0.0,45.125
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-03,2022,3,3,maize,Maize silage (feed),Primary production,Zearalenone,yes,20.73663602,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,4284A3FCB517098BA4BF6CF64108496C,55.779,9.119,2022-03-03,-1.6,7.6,1.2083334,87.232635,0.0,45.125
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-09,2022,3,9,wheat,Wheat grains (feed),Storage,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,E378BAED271BC50581B1AA9B91B7CBF2,49.765,15.05,2022-03-09,-3.3,8.3,1.84375,65.934975,0.0,3.2083333
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-10,2022,3,10,maize,Maize silage (feed),Primary production,Zearalenone,yes,5.067213678,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D0A49D3EF41E0A6A51971115D89C1403,55.779,9.119,2022-03-10,-0.25,8.85,3.7874997,79.46818,0.0,17.25
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-11,2022,3,11,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,027AFDE7F47B41A49E785817BC610A99,55.779,9.119,2022-03-11,-1.3541669,3.4,-4.75,45.1752,0.0,0.0
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-11,2022,3,11,barley,Barley grain (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,42604C6882286DB7A9198A532C3B1594,49.765,15.05,2022-03-11,3.2708333,7.1,-0.05,56.808666,0.0,7.125
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-14,2022,3,14,maize,Maize grain (feed),Storage,Zearalenone,yes,139.0,,20.0,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,9F4010D91A49A70DBCD6FB6B18CDF28F,49.765,15.05,2022-03-14,0.15,11.7,4.9791665,55.00209,0.0,8.5
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-24,2022,3,24,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,154C0C3EB398818D282D018BE75D1910,49.765,15.05,2022-03-24,1.7,15.35,8.291666,55.0273,0.0,0.0
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2022-03-30,2022,3,30,generic_cereal,Cereal grains screenings (feed),Farm,Zearalenone,yes,1.0,,1.0,quantified_positive,Numerical Value,yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2023_SK_2022.ZIP/OCC_CHEMMON2023_SK_2022.CSV,D134C112CD2F4EC15F6C742C050B1129,48.053,17.37,2022-03-30,12.629167,16.9,7.2,58.76732,0.0,99.833336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-03-30,2022,3,30,barley,Barley grain (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,352A60766D820BF3288640E49DD62978,49.765,15.05,2022-03-30,6.1145835,9.5,3.3,86.8706,4.5,100.0
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-30,2022,3,30,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,854D0A8D36CD1A4CAD9E75741F03BDAE,55.779,9.119,2022-03-30,0.32916662,4.2,-4.2,77.415,1.6999999,84.625
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-31,2022,3,31,maize,Maize silage (feed),Primary production,Zearalenone,yes,345.9780319,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,06F13A59A0A57ACB5CE5ABD396B31101,55.779,9.119,2022-03-31,-2.9,4.6,0.48333335,62.83623,0.0,67.0
DK,Danemark,DK,Denmark,DK,Denmark,2022-04-21,2022,4,21,maize,Maize silage (feed),Primary production,Zearalenone,yes,10.23782696,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,45D8930AD27F31D42E71FA8A136E1A6F,55.779,9.119,2022-04-21,4.8,15.0,9.683332,67.812614,0.0,25.666666
DK,Danemark,DK,Denmark,DK,Denmark,2022-04-28,2022,4,28,maize,Maize silage (feed),Primary production,Zearalenone,yes,12.83838703,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,DF3357F1F7F4C5BA806509AC4DA4999E,55.779,9.119,2022-04-28,2.35,13.85,7.8083324,71.13853,0.0,7.75
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-05,2022,5,5,maize,Maize silage (feed),Primary production,Zearalenone,yes,11.57958272,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,46C81B1B8AC01BC0B5411A288F88A6B6,55.779,9.119,2022-05-05,12.341667,18.0,8.45,82.09828,1.3000001,78.0
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-05-05,2022,5,5,maize,Maize grain (feed),Storage,Zearalenone,yes,26.27,,20.0,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,3E4B946AB678234155F209124F802AEB,49.765,15.05,2022-05-05,8.05625,11.95,2.1,82.20837,0.4,75.291664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-05,2022,5,5,maize,Maize silage (feed),Primary production,Zearalenone,yes,24.79136767,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C1BD4A85EEA2E166EA78544F5CE7FD5C,55.779,9.119,2022-05-05,8.05625,11.95,2.1,82.20837,0.4,75.291664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-11,2022,5,11,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,1794FDEC34E8294C161174ABDD143B6F,55.779,9.119,2022-05-11,10.833333,14.1,8.2,87.77506,7.4,98.708336
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-12,2022,5,12,barley,Barley grain (feed),Primary production,Zearalenone,no,4.104525473,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C8CF54643DF7A73B7C87290896B818D3,55.779,9.119,2022-05-12,10.397917,15.15,7.25,76.082695,0.90000004,44.416668
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-17,2022,5,17,wheat,Wheat grains (feed),Primary production,Zearalenone,no,2.097772904,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,248B4222DF2B3C059FF2909ED4636F64,55.779,9.119,2022-05-17,10.55,17.35,13.927083,61.061405,0.1,82.25
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-19,2022,5,19,generic_cereal,Cereal grains and products derived thereof (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,75D9CD8849B6AD484E6EBE1C2C7476ED,55.779,9.119,2022-05-19,11.75,21.0,16.054165,84.94852,3.5,99.791664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-19,2022,5,19,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,ABAF2FEA4849B3AF231362829CFB7487,55.779,9.119,2022-05-19,11.75,21.0,16.054165,84.94852,3.5,99.791664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-24,2022,5,24,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,29020D1783F689ACC6D6F0B4B008DD4A,55.779,9.119,2022-05-24,13.068749,15.65,10.2,80.424446,12.799999,85.875
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-24,2022,5,24,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,8719A2964FE81F6ABB31D47535296642,55.779,9.119,2022-05-24,13.068749,15.65,10.2,80.424446,12.799999,85.875
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-25,2022,5,25,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,8470170FB64F0B9ABF5C9AB956FD1B70,55.779,9.119,2022-05-25,11.90625,15.3,8.75,76.97286,7.8,72.541664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-25,2022,5,25,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,3599EE2E017F1BDF030DD2FF06747760,55.779,9.119,2022-05-25,11.90625,15.3,8.75,76.97286,7.8,72.541664
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-31,2022,5,31,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,B697F372F909B335F22243EA732A0F59,55.779,9.119,2022-05-31,6.2,12.45,10.106251,83.78524,1.2,89.833336
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-01,2022,6,1,maize,Maize silage (feed),Primary production,Zearalenone,yes,79.26723429,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C387DFA729D7F911D9F81C3A260C0AB7,55.779,9.119,2022-06-01,10.147916,13.6,4.8,75.7346,0.6,75.916664
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-06-01,2022,6,1,maize,Maize grain (feed),Storage,Zearalenone,yes,36.33,,20.0,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,789D6B06CC691C7DDAEBC6E0A5F20D49,49.765,15.05,2022-06-01,15.581248,21.1,10.3,63.272125,2.3999999,44.416668
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-01,2022,6,1,maize,Maize silage (feed),Primary production,Zearalenone,yes,13.4434412,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C1637DA15E324DC2AFC23FA71B1BD75A,55.779,9.119,2022-06-01,10.147916,13.6,4.8,75.7346,0.6,75.916664
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-01,2022,6,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,20C2B42384EABFE44A47B604F38A14F4,55.779,9.119,2022-06-01,10.147916,13.6,4.8,75.7346,0.6,75.916664
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-01,2022,6,1,maize,Maize silage (feed),Primary production,Zearalenone,yes,27.41535852,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,7F1116CA7B6F8DB74CE1413CBE874CFF,55.779,9.119,2022-06-01,10.147916,13.6,4.8,75.7346,0.6,75.916664
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-06-02,2022,6,2,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,7F0BD0CEA48D5B69C9AB49256A4F3EEE,49.765,15.05,2022-06-02,15.302083,20.2,10.7,59.98111,0.0,58.041668
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-02,2022,6,2,maize,Maize silage (feed),Primary production,Zearalenone,yes,30.1788765,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,AF7658308EFB69E52247CA0FADCE585A,55.779,9.119,2022-06-02,11.029167,13.25,8.85,84.95632,1.9000002,99.666664
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-02,2022,6,2,maize,Maize silage (feed),Primary production,Zearalenone,yes,586.152338,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,AEB55CE67959B5D3858672CD3B36DEE3,55.779,9.119,2022-06-02,11.029167,13.25,8.85,84.95632,1.9000002,99.666664
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-03,2022,6,3,maize,Maize silage (feed),Primary production,Zearalenone,yes,20.8696972,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,0ACF00D56B78E5D7C634A9CE7E1F4BDE,55.779,9.119,2022-06-03,8.1,15.2,11.714585,78.38459,0.0,83.083336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-06-07,2022,6,7,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,95E6CE4F76D77CEC660AD1FCA1E6AFF4,49.765,15.05,2022-06-07,11.591667,13.0,9.8,88.26874,9.299999,99.708336
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-07,2022,6,7,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,035C81538E3943A4F00E035F5054AB2B,55.779,9.119,2022-06-07,14.899999,16.8,13.1,88.36016,10.000001,97.125
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-06-08,2022,6,8,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,FB53C293EA4A73CB84D7CEA49B9A6C95,49.765,15.05,2022-06-08,16.845835,20.95,11.25,73.68545,0.2,56.0
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-08,2022,6,8,maize,Maize silage (feed),Primary production,Zearalenone,yes,44.18707203,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,6F603979D00B022DD74C21757335267E,55.779,9.119,2022-06-08,13.368752,16.05,9.7,82.56617,1.7000002,98.041664
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-08,2022,6,8,maize,Maize silage (feed),Primary production,Zearalenone,yes,33.96334645,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,DC56B16C8D0445B078CDB8544AEE42BB,55.779,9.119,2022-06-08,13.368752,16.05,9.7,82.56617,1.7000002,98.041664
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2022-06-10,2022,6,10,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2023_CZ_2022.ZIP/OCC_CHEMMON2023_CZ_2022.CSV,813D8540CC5E7E2B76B6FA4AB6F55939,49.765,15.05,2022-06-10,13.8,20.65,16.679167,67.80534,0.1,65.0
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-13,2022,6,13,maize,Maize silage (feed),Primary production,Zearalenone,yes,39.53384357,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,1B757DDC6FA0FB0E8AF3A5430DD3B033,55.779,9.119,2022-06-13,8.95,14.85,12.193749,74.02534,1.1,47.208332
